time	live	death
14102	0	10000
14104	0	10000
14106	0	10000
14108	0	10000
14110	0	10000
14112	0	10000
14114	0	10000
14116	0	10000
14118	0	10000
14120	0	10000
14122	0	10000
14124	0	10000
14126	0	10000
14128	0	10000
14130	0	10000
14132	0	10000
14134	0	10000
14136	0	10000
14138	0	10000
14140	0	10000
14142	0	10000
14144	0	10000
14146	0	10000
14148	0	10000
14150	0	10000
14152	0	10000
14154	0	10000
14156	0	10000
14158	0	10000
14160	0	10000
14162	0	10000
14164	0	10000
14166	0	10000
14168	0	10000
14170	0	10000
14172	0	10000
14174	0	10000
14176	0	10000
14178	0	10000
14180	0	10000
14182	0	10000
14184	0	10000
14186	0	10000
14188	0	10000
14190	0	10000
14192	0	10000
14194	0	10000
14196	0	10000
14198	0	10000
14200	0	10000
14202	0	10000
14204	0	10000
14206	0	10000
14208	0	10000
14210	0	10000
14212	0	10000
14214	0	10000
14216	0	10000
14218	0	10000
14220	0	10000
14222	0	10000
14224	0	10000
14226	0	10000
14228	0	10000
14230	0	10000
14232	0	10000
14234	0	10000
14236	0	10000
14238	0	10000
14240	0	10000
14242	0	10000
14244	0	10000
14246	0	10000
14248	0	10000
14250	0	10000
14252	0	10000
14254	0	10000
14256	0	10000
14258	0	10000
14260	0	10000
14262	0	10000
14264	0	10000
14266	0	10000
14268	0	10000
14270	0	10000
14272	0	10000
14274	0	10000
14276	0	10000
14278	0	10000
14280	0	10000
14282	0	10000
14284	0	10000
14286	0	10000
14288	0	10000
14290	0	10000
14292	0	10000
14294	0	10000
14296	0	10000
14298	0	10000
14300	0	10000
14302	0	10000
14304	0	10000
14306	0	10000
14308	0	10000
14310	0	10000
14312	0	10000
14314	0	10000
14316	0	10000
14318	0	10000
14320	0	10000
14322	0	10000
14324	0	10000
14326	0	10000
14328	0	10000
14330	0	10000
14332	0	10000
14334	0	10000
14336	0	10000
14338	0	10000
14340	0	10000
14342	0	10000
14344	0	10000
14346	0	10000
14348	0	10000
14350	0	10000
14352	0	10000
14354	0	10000
14356	0	10000
14358	0	10000
14360	0	10000
14362	0	10000
14364	0	10000
14366	0	10000
14368	0	10000
14370	0	10000
14372	0	10000
14374	0	10000
14376	0	10000
14378	0	10000
14380	0	10000
14382	0	10000
14384	0	10000
14386	0	10000
14388	0	10000
14390	0	10000
14392	0	10000
14394	0	10000
14396	0	10000
14398	0	10000
14400	0	10000
14402	0	10000
14404	0	10000
14406	0	10000
14408	0	10000
14410	0	10000
14412	0	10000
14414	0	10000
14416	0	10000
14418	0	10000
14420	0	10000
14422	0	10000
14424	0	10000
14426	0	10000
14428	0	10000
14430	0	10000
14432	0	10000
14434	0	10000
14436	0	10000
14438	0	10000
14440	0	10000
14442	0	10000
14444	0	10000
14446	0	10000
14448	0	10000
14450	0	10000
14452	0	10000
14454	0	10000
14456	0	10000
14458	0	10000
14460	0	10000
14462	0	10000
14464	0	10000
14466	0	10000
14468	0	10000
14470	0	10000
14472	0	10000
14474	0	10000
14476	0	10000
14478	0	10000
14480	0	10000
14482	0	10000
14484	0	10000
14486	0	10000
14488	0	10000
14490	0	10000
14492	0	10000
14494	0	10000
14496	0	10000
14498	0	10000
14500	0	10000
14502	0	10000
14504	0	10000
14506	0	10000
14508	0	10000
14510	0	10000
14512	0	10000
14514	0	10000
14516	0	10000
14518	0	10000
14520	0	10000
14522	0	10000
14524	0	10000
14526	0	10000
14528	0	10000
14530	0	10000
14532	0	10000
14534	0	10000
14536	0	10000
14538	0	10000
14540	0	10000
14542	0	10000
14544	0	10000
14546	0	10000
14548	0	10000
14550	0	10000
14552	0	10000
14554	0	10000
14556	0	10000
14558	0	10000
14560	0	10000
14562	0	10000
14564	0	10000
14566	0	10000
14568	0	10000
14570	0	10000
14572	0	10000
14574	0	10000
14576	0	10000
14578	0	10000
14580	0	10000
14582	0	10000
14584	0	10000
14586	0	10000
14588	0	10000
14590	0	10000
14592	0	10000
14594	0	10000
14596	0	10000
14598	0	10000
14600	0	10000
14602	0	10000
14604	0	10000
14606	0	10000
14608	0	10000
14610	0	10000
14612	0	10000
14614	0	10000
14616	0	10000
14618	0	10000
14620	0	10000
14622	0	10000
14624	0	10000
14626	0	10000
14628	0	10000
14630	0	10000
14632	0	10000
14634	0	10000
14636	0	10000
14638	0	10000
14640	0	10000
14642	0	10000
14644	0	10000
14646	0	10000
14648	0	10000
14650	0	10000
14652	0	10000
14654	0	10000
14656	0	10000
14658	0	10000
14660	0	10000
14662	0	10000
14664	0	10000
14666	0	10000
14668	0	10000
14670	0	10000
14672	0	10000
14674	0	10000
14676	0	10000
14678	0	10000
14680	0	10000
14682	0	10000
14684	0	10000
14686	0	10000
14688	0	10000
14690	0	10000
14692	0	10000
14694	0	10000
14696	0	10000
14698	0	10000
14700	0	10000
14702	0	10000
14704	0	10000
14706	0	10000
14708	0	10000
14710	0	10000
14712	0	10000
14714	0	10000
14716	0	10000
14718	0	10000
14720	0	10000
14722	0	10000
14724	0	10000
14726	0	10000
14728	0	10000
14730	0	10000
14732	0	10000
14734	0	10000
14736	0	10000
14738	0	10000
14740	0	10000
14742	0	10000
14744	0	10000
14746	0	10000
14748	0	10000
14750	0	10000
14752	0	10000
14754	0	10000
14756	0	10000
14758	0	10000
14760	0	10000
14762	0	10000
14764	0	10000
14766	0	10000
14768	0	10000
14770	0	10000
14772	0	10000
14774	0	10000
14776	0	10000
14778	0	10000
14780	0	10000
14782	0	10000
14784	0	10000
14786	0	10000
14788	0	10000
14790	0	10000
14792	0	10000
14794	0	10000
14796	0	10000
14798	0	10000
14800	0	10000
14802	0	10000
14804	0	10000
14806	0	10000
14808	0	10000
14810	0	10000
14812	0	10000
14814	0	10000
14816	0	10000
14818	0	10000
14820	0	10000
14822	0	10000
14824	0	10000
14826	0	10000
14828	0	10000
14830	0	10000
14832	0	10000
14834	0	10000
14836	0	10000
14838	0	10000
14840	0	10000
14842	0	10000
14844	0	10000
14846	0	10000
14848	0	10000
14850	0	10000
14852	0	10000
14854	0	10000
14856	0	10000
14858	0	10000
14860	0	10000
14862	0	10000
14864	0	10000
14866	0	10000
14868	0	10000
14870	0	10000
14872	0	10000
14874	0	10000
14876	0	10000
14878	0	10000
14880	0	10000
14882	0	10000
14884	0	10000
14886	0	10000
14888	0	10000
14890	0	10000
14892	0	10000
14894	0	10000
14896	0	10000
14898	0	10000
14900	0	10000
14902	0	10000
14904	0	10000
14906	0	10000
14908	0	10000
14910	0	10000
14912	0	10000
14914	0	10000
14916	0	10000
14918	0	10000
14920	0	10000
14922	0	10000
14924	0	10000
14926	0	10000
14928	0	10000
14930	0	10000
14932	0	10000
14934	0	10000
14936	0	10000
14938	0	10000
14940	0	10000
14942	0	10000
14944	0	10000
14946	0	10000
14948	0	10000
14950	0	10000
14952	0	10000
14954	0	10000
14956	0	10000
14958	0	10000
14960	0	10000
14962	0	10000
14964	0	10000
14966	0	10000
14968	0	10000
14970	0	10000
14972	0	10000
14974	0	10000
14976	0	10000
14978	0	10000
14980	0	10000
14982	0	10000
14984	0	10000
14986	0	10000
14988	0	10000
14990	0	10000
14992	0	10000
14994	0	10000
14996	0	10000
14998	0	10000
15000	0	10000
15002	0	10000
15004	0	10000
15006	0	10000
15008	0	10000
15010	0	10000
15012	0	10000
15014	0	10000
15016	0	10000
15018	0	10000
15020	0	10000
15022	0	10000
15024	0	10000
15026	0	10000
15028	0	10000
15030	0	10000
15032	0	10000
15034	0	10000
15036	0	10000
15038	0	10000
15040	0	10000
15042	0	10000
15044	0	10000
15046	0	10000
15048	0	10000
15050	0	10000
15052	0	10000
15054	0	10000
15056	0	10000
15058	0	10000
15060	0	10000
15062	0	10000
15064	0	10000
15066	0	10000
15068	0	10000
15070	0	10000
15072	0	10000
15074	0	10000
15076	0	10000
15078	0	10000
15080	0	10000
15082	0	10000
15084	0	10000
15086	0	10000
15088	0	10000
15090	0	10000
15092	0	10000
15094	0	10000
15096	0	10000
15098	0	10000
15100	0	10000
15102	0	10000
15104	0	10000
15106	0	10000
15108	0	10000
15110	0	10000
15112	0	10000
15114	0	10000
15116	0	10000
15118	0	10000
15120	0	10000
15122	0	10000
15124	0	10000
15126	0	10000
15128	0	10000
15130	0	10000
15132	0	10000
15134	0	10000
15136	0	10000
15138	0	10000
15140	0	10000
15142	0	10000
15144	0	10000
15146	0	10000
15148	0	10000
15150	0	10000
15152	0	10000
15154	0	10000
15156	0	10000
15158	0	10000
15160	0	10000
15162	0	10000
15164	0	10000
15166	0	10000
15168	0	10000
15170	0	10000
15172	0	10000
15174	0	10000
15176	0	10000
15178	0	10000
15180	0	10000
15182	0	10000
15184	0	10000
15186	0	10000
15188	0	10000
15190	0	10000
15192	0	10000
15194	0	10000
15196	0	10000
15198	0	10000
15200	0	10000
15202	0	10000
15204	0	10000
15206	0	10000
15208	0	10000
15210	0	10000
15212	0	10000
15214	0	10000
15216	0	10000
15218	0	10000
15220	0	10000
15222	0	10000
15224	0	10000
15226	0	10000
15228	0	10000
15230	0	10000
15232	0	10000
15234	0	10000
15236	0	10000
15238	0	10000
15240	0	10000
15242	0	10000
15244	0	10000
15246	0	10000
15248	0	10000
15250	0	10000
15252	0	10000
15254	0	10000
15256	0	10000
15258	0	10000
15260	0	10000
15262	0	10000
15264	0	10000
15266	0	10000
15268	0	10000
15270	0	10000
15272	0	10000
15274	0	10000
15276	0	10000
15278	0	10000
15280	0	10000
15282	0	10000
15284	0	10000
15286	0	10000
15288	0	10000
15290	0	10000
15292	0	10000
15294	0	10000
15296	0	10000
15298	0	10000
15300	0	10000
15302	0	10000
15304	0	10000
15306	0	10000
15308	0	10000
15310	0	10000
15312	0	10000
15314	0	10000
15316	0	10000
15318	0	10000
15320	0	10000
15322	0	10000
15324	0	10000
15326	0	10000
15328	0	10000
15330	0	10000
15332	0	10000
15334	0	10000
15336	0	10000
15338	0	10000
15340	0	10000
15342	0	10000
15344	0	10000
15346	0	10000
15348	0	10000
15350	0	10000
15352	0	10000
15354	0	10000
15356	0	10000
15358	0	10000
15360	0	10000
15362	0	10000
15364	0	10000
15366	0	10000
15368	0	10000
15370	0	10000
15372	0	10000
15374	0	10000
15376	0	10000
15378	0	10000
15380	0	10000
15382	0	10000
15384	0	10000
15386	0	10000
15388	0	10000
15390	0	10000
15392	0	10000
15394	0	10000
15396	0	10000
15398	0	10000
15400	0	10000
15402	0	10000
15404	0	10000
15406	0	10000
15408	0	10000
15410	0	10000
15412	0	10000
15414	0	10000
15416	0	10000
15418	0	10000
15420	0	10000
15422	0	10000
15424	0	10000
15426	0	10000
15428	0	10000
15430	0	10000
15432	0	10000
15434	0	10000
15436	0	10000
15438	0	10000
15440	0	10000
15442	0	10000
15444	0	10000
15446	0	10000
15448	0	10000
15450	0	10000
15452	0	10000
15454	0	10000
15456	0	10000
15458	0	10000
15460	0	10000
15462	0	10000
15464	0	10000
15466	0	10000
15468	0	10000
15470	0	10000
15472	0	10000
15474	0	10000
15476	0	10000
15478	0	10000
15480	0	10000
15482	0	10000
15484	0	10000
15486	0	10000
15488	0	10000
15490	0	10000
15492	0	10000
15494	0	10000
15496	0	10000
15498	0	10000
15500	0	10000
15502	0	10000
15504	0	10000
15506	0	10000
15508	0	10000
15510	0	10000
15512	0	10000
15514	0	10000
15516	0	10000
15518	0	10000
15520	0	10000
15522	0	10000
15524	0	10000
15526	0	10000
15528	0	10000
15530	0	10000
15532	0	10000
15534	0	10000
15536	0	10000
15538	0	10000
15540	0	10000
15542	0	10000
15544	0	10000
15546	0	10000
15548	0	10000
15550	0	10000
15552	0	10000
15554	0	10000
15556	0	10000
15558	0	10000
15560	0	10000
15562	0	10000
15564	0	10000
15566	0	10000
15568	0	10000
15570	0	10000
15572	0	10000
15574	0	10000
15576	0	10000
15578	0	10000
15580	0	10000
15582	0	10000
15584	0	10000
15586	0	10000
15588	0	10000
15590	0	10000
15592	0	10000
15594	0	10000
15596	0	10000
15598	0	10000
15600	0	10000
15602	0	10000
15604	0	10000
15606	0	10000
15608	0	10000
15610	0	10000
15612	0	10000
15614	0	10000
15616	0	10000
15618	0	10000
15620	0	10000
15622	0	10000
15624	0	10000
15626	0	10000
15628	0	10000
15630	0	10000
15632	0	10000
15634	0	10000
15636	0	10000
15638	0	10000
15640	0	10000
15642	0	10000
15644	0	10000
15646	0	10000
15648	0	10000
15650	0	10000
15652	0	10000
15654	0	10000
15656	0	10000
15658	0	10000
15660	0	10000
15662	0	10000
15664	0	10000
15666	0	10000
15668	0	10000
15670	0	10000
15672	0	10000
15674	0	10000
15676	0	10000
15678	0	10000
15680	0	10000
15682	0	10000
15684	0	10000
15686	0	10000
15688	0	10000
15690	0	10000
15692	0	10000
15694	0	10000
15696	0	10000
15698	0	10000
15700	0	10000
15702	0	10000
15704	0	10000
15706	0	10000
15708	0	10000
15710	0	10000
15712	0	10000
15714	0	10000
15716	0	10000
15718	0	10000
15720	0	10000
15722	0	10000
15724	0	10000
15726	0	10000
15728	0	10000
15730	0	10000
15732	0	10000
15734	0	10000
15736	0	10000
15738	0	10000
15740	0	10000
15742	0	10000
15744	0	10000
15746	0	10000
15748	0	10000
15750	0	10000
15752	0	10000
15754	0	10000
15756	0	10000
15758	0	10000
15760	0	10000
15762	0	10000
15764	0	10000
15766	0	10000
15768	0	10000
15770	0	10000
15772	0	10000
15774	0	10000
15776	0	10000
15778	0	10000
15780	0	10000
15782	0	10000
15784	0	10000
15786	0	10000
15788	0	10000
15790	0	10000
15792	0	10000
15794	0	10000
15796	0	10000
15798	0	10000
15800	0	10000
15802	0	10000
15804	0	10000
15806	0	10000
15808	0	10000
15810	0	10000
15812	0	10000
15814	0	10000
15816	0	10000
15818	0	10000
15820	0	10000
15822	0	10000
15824	0	10000
15826	0	10000
15828	0	10000
15830	0	10000
15832	0	10000
15834	0	10000
15836	0	10000
15838	0	10000
15840	0	10000
15842	0	10000
15844	0	10000
15846	0	10000
15848	0	10000
15850	0	10000
15852	0	10000
15854	0	10000
15856	0	10000
15858	0	10000
15860	0	10000
15862	0	10000
15864	0	10000
15866	0	10000
15868	0	10000
15870	0	10000
15872	0	10000
15874	0	10000
15876	0	10000
15878	0	10000
15880	0	10000
15882	0	10000
15884	0	10000
15886	0	10000
15888	0	10000
15890	0	10000
15892	0	10000
15894	0	10000
15896	0	10000
15898	0	10000
15900	0	10000
15902	0	10000
15904	0	10000
15906	0	10000
15908	0	10000
15910	0	10000
15912	0	10000
15914	0	10000
15916	0	10000
15918	0	10000
15920	0	10000
15922	0	10000
15924	0	10000
15926	0	10000
15928	0	10000
15930	0	10000
15932	0	10000
15934	0	10000
15936	0	10000
15938	0	10000
15940	0	10000
15942	0	10000
15944	0	10000
15946	0	10000
15948	0	10000
15950	0	10000
15952	0	10000
15954	0	10000
15956	0	10000
15958	0	10000
15960	0	10000
15962	0	10000
15964	0	10000
15966	0	10000
15968	0	10000
15970	0	10000
15972	0	10000
15974	0	10000
15976	0	10000
15978	0	10000
15980	0	10000
15982	0	10000
15984	0	10000
15986	0	10000
15988	0	10000
15990	0	10000
15992	0	10000
15994	0	10000
15996	0	10000
15998	0	10000
16000	0	10000
16002	0	10000
16004	0	10000
16006	0	10000
16008	0	10000
16010	0	10000
16012	0	10000
16014	0	10000
16016	0	10000
16018	0	10000
16020	0	10000
16022	0	10000
16024	0	10000
16026	0	10000
16028	0	10000
16030	0	10000
16032	0	10000
16034	0	10000
16036	0	10000
16038	0	10000
16040	0	10000
16042	0	10000
16044	0	10000
16046	0	10000
16048	0	10000
16050	0	10000
16052	0	10000
16054	0	10000
16056	0	10000
16058	0	10000
16060	0	10000
16062	0	10000
16064	0	10000
16066	0	10000
16068	0	10000
16070	0	10000
16072	0	10000
16074	0	10000
16076	0	10000
16078	0	10000
16080	0	10000
16082	0	10000
16084	0	10000
16086	0	10000
16088	0	10000
16090	0	10000
16092	0	10000
16094	0	10000
16096	0	10000
16098	0	10000
16100	0	10000
16102	0	10000
16104	0	10000
16106	0	10000
16108	0	10000
16110	0	10000
16112	0	10000
16114	0	10000
16116	0	10000
16118	0	10000
16120	0	10000
16122	0	10000
16124	0	10000
16126	0	10000
16128	0	10000
16130	0	10000
16132	0	10000
16134	0	10000
16136	0	10000
16138	0	10000
16140	0	10000
16142	0	10000
16144	0	10000
16146	0	10000
16148	0	10000
16150	0	10000
16152	0	10000
16154	0	10000
16156	0	10000
16158	0	10000
16160	0	10000
16162	0	10000
16164	0	10000
16166	0	10000
16168	0	10000
16170	0	10000
16172	0	10000
16174	0	10000
16176	0	10000
16178	0	10000
16180	0	10000
16182	0	10000
16184	0	10000
16186	0	10000
16188	0	10000
16190	0	10000
16192	0	10000
16194	0	10000
16196	0	10000
16198	0	10000
16200	0	10000
16202	0	10000
16204	0	10000
16206	0	10000
16208	0	10000
16210	0	10000
16212	0	10000
16214	0	10000
16216	0	10000
16218	0	10000
16220	0	10000
16222	0	10000
16224	0	10000
16226	0	10000
16228	0	10000
16230	0	10000
16232	0	10000
16234	0	10000
16236	0	10000
16238	0	10000
16240	0	10000
16242	0	10000
16244	0	10000
16246	0	10000
16248	0	10000
16250	0	10000
16252	0	10000
16254	0	10000
16256	0	10000
16258	0	10000
16260	0	10000
16262	0	10000
16264	0	10000
16266	0	10000
16268	0	10000
16270	0	10000
16272	0	10000
16274	0	10000
16276	0	10000
16278	0	10000
16280	0	10000
16282	0	10000
16284	0	10000
16286	0	10000
16288	0	10000
16290	0	10000
16292	0	10000
16294	0	10000
16296	0	10000
16298	0	10000
16300	0	10000
16302	0	10000
16304	0	10000
16306	0	10000
16308	0	10000
16310	0	10000
16312	0	10000
16314	0	10000
16316	0	10000
16318	0	10000
16320	0	10000
16322	0	10000
16324	0	10000
16326	0	10000
16328	0	10000
16330	0	10000
16332	0	10000
16334	0	10000
16336	0	10000
16338	0	10000
16340	0	10000
16342	0	10000
16344	0	10000
16346	0	10000
16348	0	10000
16350	0	10000
16352	0	10000
16354	0	10000
16356	0	10000
16358	0	10000
16360	0	10000
16362	0	10000
16364	0	10000
16366	0	10000
16368	0	10000
16370	0	10000
16372	0	10000
16374	0	10000
16376	0	10000
16378	0	10000
16380	0	10000
16382	0	10000
16384	0	10000
16386	0	10000
16388	0	10000
16390	0	10000
16392	0	10000
16394	0	10000
16396	0	10000
16398	0	10000
16400	0	10000
16402	0	10000
16404	0	10000
16406	0	10000
16408	0	10000
16410	0	10000
16412	0	10000
16414	0	10000
16416	0	10000
16418	0	10000
16420	0	10000
16422	0	10000
16424	0	10000
16426	0	10000
16428	0	10000
16430	0	10000
16432	0	10000
16434	0	10000
16436	0	10000
16438	0	10000
16440	0	10000
16442	0	10000
16444	0	10000
16446	0	10000
16448	0	10000
16450	0	10000
16452	0	10000
16454	0	10000
16456	0	10000
16458	0	10000
16460	0	10000
16462	0	10000
16464	0	10000
16466	0	10000
16468	0	10000
16470	0	10000
16472	0	10000
16474	0	10000
16476	0	10000
16478	0	10000
16480	0	10000
16482	0	10000
16484	0	10000
16486	0	10000
16488	0	10000
16490	0	10000
16492	0	10000
16494	0	10000
16496	0	10000
16498	0	10000
16500	0	10000
16502	0	10000
16504	0	10000
16506	0	10000
16508	0	10000
16510	0	10000
16512	0	10000
16514	0	10000
16516	0	10000
16518	0	10000
16520	0	10000
16522	0	10000
16524	0	10000
16526	0	10000
16528	0	10000
16530	0	10000
16532	0	10000
16534	0	10000
16536	0	10000
16538	0	10000
16540	0	10000
16542	0	10000
16544	0	10000
16546	0	10000
16548	0	10000
16550	0	10000
16552	0	10000
16554	0	10000
16556	0	10000
16558	0	10000
16560	0	10000
16562	0	10000
16564	0	10000
16566	0	10000
16568	0	10000
16570	0	10000
16572	0	10000
16574	0	10000
16576	0	10000
16578	0	10000
16580	0	10000
16582	0	10000
16584	0	10000
16586	0	10000
16588	0	10000
16590	0	10000
16592	0	10000
16594	0	10000
16596	0	10000
16598	0	10000
16600	0	10000
16602	0	10000
16604	0	10000
16606	0	10000
16608	0	10000
16610	0	10000
16612	0	10000
16614	0	10000
16616	0	10000
16618	0	10000
16620	0	10000
16622	0	10000
16624	0	10000
16626	0	10000
16628	0	10000
16630	0	10000
16632	0	10000
16634	0	10000
16636	0	10000
16638	0	10000
16640	0	10000
16642	0	10000
16644	0	10000
16646	0	10000
16648	0	10000
16650	0	10000
16652	0	10000
16654	0	10000
16656	0	10000
16658	0	10000
16660	0	10000
16662	0	10000
16664	0	10000
16666	0	10000
16668	0	10000
16670	0	10000
16672	0	10000
16674	0	10000
16676	0	10000
16678	0	10000
16680	0	10000
16682	0	10000
16684	0	10000
16686	0	10000
16688	0	10000
16690	0	10000
16692	0	10000
16694	0	10000
16696	0	10000
16698	0	10000
16700	0	10000
16702	0	10000
16704	0	10000
16706	0	10000
16708	0	10000
16710	0	10000
16712	0	10000
16714	0	10000
16716	0	10000
16718	0	10000
16720	0	10000
16722	0	10000
16724	0	10000
16726	0	10000
16728	0	10000
16730	0	10000
16732	0	10000
16734	0	10000
16736	0	10000
16738	0	10000
16740	0	10000
16742	0	10000
16744	0	10000
16746	0	10000
16748	0	10000
16750	0	10000
16752	0	10000
16754	0	10000
16756	0	10000
16758	0	10000
16760	0	10000
16762	0	10000
16764	0	10000
16766	0	10000
16768	0	10000
16770	0	10000
16772	0	10000
16774	0	10000
16776	0	10000
16778	0	10000
16780	0	10000
16782	0	10000
16784	0	10000
16786	0	10000
16788	0	10000
16790	0	10000
16792	0	10000
16794	0	10000
16796	0	10000
16798	0	10000
16800	0	10000
16802	0	10000
16804	0	10000
16806	0	10000
16808	0	10000
16810	0	10000
16812	0	10000
16814	0	10000
16816	0	10000
16818	0	10000
16820	0	10000
16822	0	10000
16824	0	10000
16826	0	10000
16828	0	10000
16830	0	10000
16832	0	10000
16834	0	10000
16836	0	10000
16838	0	10000
16840	0	10000
16842	0	10000
16844	0	10000
16846	0	10000
16848	0	10000
16850	0	10000
16852	0	10000
16854	0	10000
16856	0	10000
16858	0	10000
16860	0	10000
16862	0	10000
16864	0	10000
16866	0	10000
16868	0	10000
16870	0	10000
16872	0	10000
16874	0	10000
16876	0	10000
16878	0	10000
16880	0	10000
16882	0	10000
16884	0	10000
16886	0	10000
16888	0	10000
16890	0	10000
16892	0	10000
16894	0	10000
16896	0	10000
16898	0	10000
16900	0	10000
16902	0	10000
16904	0	10000
16906	0	10000
16908	0	10000
16910	0	10000
16912	0	10000
16914	0	10000
16916	0	10000
16918	0	10000
16920	0	10000
16922	0	10000
16924	0	10000
16926	0	10000
16928	0	10000
16930	0	10000
16932	0	10000
16934	0	10000
16936	0	10000
16938	0	10000
16940	0	10000
16942	0	10000
16944	0	10000
16946	0	10000
16948	0	10000
16950	0	10000
16952	0	10000
16954	0	10000
16956	0	10000
16958	0	10000
16960	0	10000
16962	0	10000
16964	0	10000
16966	0	10000
16968	0	10000
16970	0	10000
16972	0	10000
16974	0	10000
16976	0	10000
16978	0	10000
16980	0	10000
16982	0	10000
16984	0	10000
16986	0	10000
16988	0	10000
16990	0	10000
16992	0	10000
16994	0	10000
16996	0	10000
16998	0	10000
17000	0	10000
17002	0	10000
17004	0	10000
17006	0	10000
17008	0	10000
17010	0	10000
17012	0	10000
17014	0	10000
17016	0	10000
17018	0	10000
17020	0	10000
17022	0	10000
17024	0	10000
17026	0	10000
17028	0	10000
17030	0	10000
17032	0	10000
17034	0	10000
17036	0	10000
17038	0	10000
17040	0	10000
17042	0	10000
17044	0	10000
17046	0	10000
17048	0	10000
17050	0	10000
17052	0	10000
17054	0	10000
17056	0	10000
17058	0	10000
17060	0	10000
17062	0	10000
17064	0	10000
17066	0	10000
17068	0	10000
17070	0	10000
17072	0	10000
17074	0	10000
17076	0	10000
17078	0	10000
17080	0	10000
17082	0	10000
17084	0	10000
17086	0	10000
17088	0	10000
17090	0	10000
17092	0	10000
17094	0	10000
17096	0	10000
17098	0	10000
17100	0	10000
17102	0	10000
17104	0	10000
17106	0	10000
17108	0	10000
17110	0	10000
17112	0	10000
17114	0	10000
17116	0	10000
17118	0	10000
17120	0	10000
17122	0	10000
17124	0	10000
17126	0	10000
17128	0	10000
17130	0	10000
17132	0	10000
17134	0	10000
17136	0	10000
17138	0	10000
17140	0	10000
17142	0	10000
17144	0	10000
17146	0	10000
17148	0	10000
17150	0	10000
17152	0	10000
17154	0	10000
17156	0	10000
17158	0	10000
17160	0	10000
17162	0	10000
17164	0	10000
17166	0	10000
17168	0	10000
17170	0	10000
17172	0	10000
17174	0	10000
17176	0	10000
17178	0	10000
17180	0	10000
17182	0	10000
17184	0	10000
17186	0	10000
17188	0	10000
17190	0	10000
17192	0	10000
17194	0	10000
17196	0	10000
17198	0	10000
17200	0	10000
17202	0	10000
17204	0	10000
17206	0	10000
17208	0	10000
17210	0	10000
17212	0	10000
17214	0	10000
17216	0	10000
17218	0	10000
17220	0	10000
17222	0	10000
17224	0	10000
17226	0	10000
17228	0	10000
17230	0	10000
17232	0	10000
17234	0	10000
17236	0	10000
17238	0	10000
17240	0	10000
17242	0	10000
17244	0	10000
17246	0	10000
17248	0	10000
17250	0	10000
17252	0	10000
17254	0	10000
17256	0	10000
17258	0	10000
17260	0	10000
17262	0	10000
17264	0	10000
17266	0	10000
17268	0	10000
17270	0	10000
17272	0	10000
17274	0	10000
17276	0	10000
17278	0	10000
17280	0	10000
17282	0	10000
17284	0	10000
17286	0	10000
17288	0	10000
17290	0	10000
17292	0	10000
17294	0	10000
17296	0	10000
17298	0	10000
17300	0	10000
17302	0	10000
17304	0	10000
17306	0	10000
17308	0	10000
17310	0	10000
17312	0	10000
17314	0	10000
17316	0	10000
17318	0	10000
17320	0	10000
17322	0	10000
17324	0	10000
17326	0	10000
17328	0	10000
17330	0	10000
17332	0	10000
17334	0	10000
17336	0	10000
17338	0	10000
17340	0	10000
17342	0	10000
17344	0	10000
17346	0	10000
17348	0	10000
17350	0	10000
17352	0	10000
17354	0	10000
17356	0	10000
17358	0	10000
17360	0	10000
17362	0	10000
17364	0	10000
17366	0	10000
17368	0	10000
17370	0	10000
17372	0	10000
17374	0	10000
17376	0	10000
17378	0	10000
17380	0	10000
17382	0	10000
17384	0	10000
17386	0	10000
17388	0	10000
17390	0	10000
17392	0	10000
17394	0	10000
17396	0	10000
17398	0	10000
17400	0	10000
17402	0	10000
17404	0	10000
17406	0	10000
17408	0	10000
17410	0	10000
17412	0	10000
17414	0	10000
17416	0	10000
17418	0	10000
17420	0	10000
17422	0	10000
17424	0	10000
17426	0	10000
17428	0	10000
17430	0	10000
17432	0	10000
17434	0	10000
17436	0	10000
17438	0	10000
17440	0	10000
17442	0	10000
17444	0	10000
17446	0	10000
17448	0	10000
17450	0	10000
17452	0	10000
17454	0	10000
17456	0	10000
17458	0	10000
17460	0	10000
17462	0	10000
17464	0	10000
17466	0	10000
17468	0	10000
17470	0	10000
17472	0	10000
17474	0	10000
17476	0	10000
17478	0	10000
17480	0	10000
17482	0	10000
17484	0	10000
17486	0	10000
17488	0	10000
17490	0	10000
17492	0	10000
17494	0	10000
17496	0	10000
17498	0	10000
17500	0	10000
17502	0	10000
17504	0	10000
17506	0	10000
17508	0	10000
17510	0	10000
17512	0	10000
17514	0	10000
17516	0	10000
17518	0	10000
17520	0	10000
17522	0	10000
17524	0	10000
17526	0	10000
17528	0	10000
17530	0	10000
17532	0	10000
17534	0	10000
17536	0	10000
17538	0	10000
17540	0	10000
17542	0	10000
17544	0	10000
17546	0	10000
17548	0	10000
17550	0	10000
17552	0	10000
17554	0	10000
17556	0	10000
17558	0	10000
17560	0	10000
17562	0	10000
17564	0	10000
17566	0	10000
17568	0	10000
17570	0	10000
17572	0	10000
17574	0	10000
17576	0	10000
17578	0	10000
17580	0	10000
17582	0	10000
17584	0	10000
17586	0	10000
17588	0	10000
17590	0	10000
17592	0	10000
17594	0	10000
17596	0	10000
17598	0	10000
